,name,rating,link,lat,long,avg price,description,primary_cuisine
116,la princesse Kyoto,3.25,https://tabelog.com/en/kyoto/A2601/A260202/26035086/,35.00730033786851,135.7611497803847,5499.5,"Karasuma Sta., French, Baru (Spanish style bar), Italian",Italian
117,Yakiniku no Meimon Tendan Sain Ten,3.09,https://tabelog.com/en/kyoto/A2601/A260401/26001442/,35.00267103786206,135.7317053803586,6999.5,"Saiin Sta., Yakiniku (BBQ Beef), Korean, Horumon (BBQ Offel)",Korean
118,KOTOWARI,3.32,https://tabelog.com/en/kyoto/A2601/A260201/26035463/,35.00780563787048,135.76839418038472,4499.5,"Kyoto Shiyakusho Mae Sta., Japanese Cuisine, Izakaya (Tavern), Cafe",Cafe
119,Sakura Cafe Hanon,3.21,https://tabelog.com/en/kyoto/A2601/A260201/26041229/,35.00320333787404,135.77036148033685,1499.5,"Gion Shijo Sta., Cafe, Pancake",Cafe
120,tori ie bisu,3.12,https://tabelog.com/en/kyoto/A2601/A260201/26041893/,35.00275829684966,135.75686464941603,5499.5,"Shijo Sta., Izakaya (Tavern)",Japanese
121,Seafood Izakaya Matsuri 〜Shungyo to Kyo Yasai to Osake no Omise〜,3.06,https://tabelog.com/en/kyoto/A2601/A260201/26024076/,35.004009278770866,135.77030080512318,3499.5,"Kyoto Kawaramachi Sta., Izakaya (Tavern), Seafood, Japanese Cuisine",Japanese
122,Tankuma Kita Mise Rigaroiyaruhoterukyototen,3.44,https://tabelog.com/en/kyoto/A2601/A260101/26000882/,34.986163051295684,135.75250521998598,12499.5,"Kyoto Sta., Japanese Cuisine, Seafood",Japanese
123,Yakiniku Riki,3.25,https://tabelog.com/en/kyoto/A2601/A260201/26037000/,35.00244819989481,135.76531785054485,4499.5,"Kyoto Kawaramachi Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Izakaya (Tavern)",Japanese
124,Tajimaya Kyotoyodobashiten,3.26,https://tabelog.com/en/kyoto/A2601/A260101/26017013/,34.98808268235511,135.75904097769754,2499.5,"Kyoto Sta., Shabu shabu (Japanese hotpot), Sukiyaki, Buffet style",Japanese
125,Sumibi Yakiniku Yakiniku no Iwa San,3.25,https://tabelog.com/en/kyoto/A2601/A260201/26022036/,35.00807123787067,135.7695500803866,4499.5,"Sanjo Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Korean",Korean
126,SEKAIYA,3.40,https://tabelog.com/en/kyoto/A2601/A260201/26004590/,35.004990305736136,135.75831887032177,4499.5,"Karasuma Sta., Dining bar, Creative, Izakaya (Tavern)",Japanese
127,Taishu Sumibi Yakiton Butta Sain Ten,3.32,https://tabelog.com/en/kyoto/A2601/A260401/26017285/,35.002914037861856,135.73154308036115,3499.5,"Saiin Sta., Izakaya (Tavern), Grilled tripe, Horumon (BBQ Offel)",Japanese
128,CLOUD 10,3.08,https://tabelog.com/en/kyoto/A2601/A260202/26035630/,35.00662328741824,135.76408914924863,2499.5,"Karasuma Sta., Bar, Pub",Bar
129,Nikudokoro Danro Kyoto Satocho Ten,3.08,https://tabelog.com/en/kyoto/A2601/A260201/26037613/,35.00598439437902,135.77103108629242,6999.5,"Gion Shijo Sta., Yakiniku (BBQ Beef), Korean, Horumon (BBQ Offel)",Korean
130,Fuyouen Hinabejou Kyobashi Ten,3.08,https://tabelog.com/en/kyoto/A2601/A260301/26032604/,35.00793964971933,135.77062771228057,3499.5,"Sanjo Sta., Fire Pot, Shabu shabu (Japanese hotpot), Sichuan Cuisine",Japanese
131,Seiwa So,3.35,https://tabelog.com/en/kyoto/A2601/A260601/26003451/,34.94904113790595,135.7625666797952,17499.5,"Fushimi Sta., Japanese Cuisine, Tempura, Hot Pot",Japanese
132,Fuubito Suuro,3.32,https://tabelog.com/en/kyoto/A2601/A260201/26027706/,35.00249902193137,135.7649823205151,3499.5,"Kyoto Kawaramachi Sta., Baru (Spanish style bar), Steak, Meat dishes",Spanish
133,Sumibi Yaki Kotepan,3.05,https://tabelog.com/en/kyoto/A2601/A260201/26040680/,35.004869135143366,135.77007428850337,4499.5,"Kyoto Kawaramachi Sta., Yakitori (Grilled chicken skewers), Izakaya (Tavern), Chicken dishes",Japanese
134,Yakiniku Toraji Kyobashi Ten,3.14,https://tabelog.com/en/kyoto/A2601/A260101/26016846/,34.98825210843976,135.7590273599165,6999.5,"Kyoto Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Korean",Korean
135,Kimchi no Mizuno,3.24,https://tabelog.com/en/kyoto/A2601/A260203/26027964/,35.00371373786469,135.74204428036185,4499.5,"Shijo Omiya Sta., Korean, Korean cold noodles, Izakaya (Tavern)",Korean
136,Shunsai Sengyo Banquet Nishiki.,3.26,https://tabelog.com/en/kyoto/A2601/A260201/26004122/,35.00513671770971,135.76053701269754,5499.5,"Karasuma Sta., Izakaya (Tavern), Seafood, Oyster",Japanese
137,Gion Sushi Yoshi,3.16,https://tabelog.com/en/kyoto/A2601/A260301/26036304/,35.004312737874514,135.77409288034542,17499.5,"Gion Shijo Sta., Sushi, Seafood, Japanese Cuisine",Japanese
138,hoheto,-,https://tabelog.com/en/kyoto/A2601/A260201/26042586/,35.00481123787316,135.77081658035277,,"Gion Shijo Sta., Sukiyaki",Japanese
139,sumitokaisentokushiyakitosakanatottotto Shijo Kawaramachi Ten,3.48,https://tabelog.com/en/kyoto/A2601/A260201/26042169/,35.005412789152565,135.769399484746,3499.5,"Kyoto Kawaramachi Sta., Izakaya (Tavern), Motsu Nabe (Offel Hot Pot), Yakitori (Grilled chicken skewers)",Japanese
140,Sherry Club Kyoto Ishibei Koji,3.52,https://tabelog.com/en/kyoto/A2601/A260301/26007263/,35.000920737878225,135.77896108030777,5499.5,"Gion Shijo Sta., Spain, Baru (Spanish style bar), European",Spanish
141,Izakaya Makoto,3.03,https://tabelog.com/en/kyoto/A2601/A260401/26028652/,35.00209680947271,135.73127291637397,4499.5,"Saiin Sta., Izakaya (Tavern), Japanese Cuisine, Seafood",Japanese
142,Gion Roka,3.08,https://tabelog.com/en/kyoto/A2601/A260301/26041424/,35.00167878726408,135.77833041638888,24999.5,"Gion Shijo Sta., Japanese Cuisine, Creative",Japanese
143,Daruma Kyoto Kawaramachi Ten,3.18,https://tabelog.com/en/kyoto/A2601/A260201/26041448/,35.00654283466242,135.76948176065255,3499.5,"Kyoto Kawaramachi Sta., Izakaya (Tavern), Sushi, Yakitori (Grilled chicken skewers)",Japanese
144,Pontocho Yakiniku Yamakawa Hon Ten,3.03,https://tabelog.com/en/kyoto/A2601/A260201/26031987/,35.0075377378715,135.77109288038014,6999.5,"Sanjo Sta., Yakiniku (BBQ Beef)",Japanese
145,Osake to Ganjang Miroku,3.25,https://tabelog.com/en/kyoto/A2601/A260601/26036861/,34.935183537914256,135.7610334796563,5499.5,"Fushimi Momoyama Sta., Korean, Izakaya (Tavern), Korean cold noodles",Korean
146,Yakiniku Kappou Amano,3.05,https://tabelog.com/en/kyoto/A2601/A260101/26041700/,34.99924104372549,135.75527650916555,12499.5,"Shijo Sta., Yakiniku (BBQ Beef), Meat dishes, Japanese Cuisine",Japanese
147,Minokichi Shin Hankyu Hoteru Ten,3.37,https://tabelog.com/en/kyoto/A2601/A260101/26000869/,34.98743023058169,135.75780666580275,6999.5,"Kyoto Sta., Japanese Cuisine, Unagi (Eel), Seafood",Japanese
148,Steak no Don Uji Ten,3.04,https://tabelog.com/en/kyoto/A2607/A260701/26017864/,34.887963137956135,135.79831267915324,1499.5,"Uji Sta., Steak, Hamburger steak, Family restaurant",American
149,Trattoria ISUQO,3.22,https://tabelog.com/en/kyoto/A2601/A260201/26033368/,35.00223453787444,135.76968738032755,3499.5,"Kyoto Kawaramachi Sta., Italian, Baru (Spanish style bar), Steak",Italian
150,Teramachi Kamoharu,3.37,https://tabelog.com/en/kyoto/A2601/A260201/26040675/,35.00120141836404,135.7670099896392,4499.5,"Kyoto Kawaramachi Sta., Japanese Cuisine, Izakaya (Tavern), Ramen",Japanese
151,Gyoza Shokudo Maruken Yamashina Ten,3.02,https://tabelog.com/en/kyoto/A2601/A260603/26035363/,34.99098093789639,135.81618658018127,2499.5,"Keihan Yamashina Sta., Izakaya (Tavern), Dumplings, Cafeteria",Cafe
152,Nanzenji Sandou Kikusui,3.59,https://tabelog.com/en/kyoto/A2601/A260301/26028346/,35.010458737875446,135.7892416803969,17499.5,"Keage Sta., Ryokan, Japanese Cuisine, Italian",Italian
153,Korean Ryori Anpan,3.26,https://tabelog.com/en/kyoto/A2601/A260202/26007183/,35.00850906198768,135.75636970352326,3499.5,"Karasuma Oike Sta., Korean, Izakaya (Tavern), Yakiniku (BBQ Beef)",Korean
154,Mikuri Kua,3.08,https://tabelog.com/en/kyoto/A2601/A260201/26041406/,35.00662013786696,135.75495798038216,3499.5,"Karasuma Sta., Izakaya (Tavern), Tonkatsu (Pork cutlet), Deep-fried foods",Japanese
155,Kyoto Niku Kappou Miyata,3.13,https://tabelog.com/en/kyoto/A2601/A260101/26039467/,34.990255137877774,135.75629098021594,17499.5,"Kyoto Sta., Beef dishes",Japanese
156,Kodawari Tempura to Umai Sakana Kodawariya Fushimi Momoyama Ten,3.10,https://tabelog.com/en/kyoto/A2601/A260601/26030263/,34.93314504301554,135.76451444144496,3499.5,"Fushimi Momoyama Sta., Izakaya (Tavern), Tempura, Seafood",Japanese
157,sebun emba-zu,3.12,https://tabelog.com/en/kyoto/A2601/A260202/26041843/,35.010033237869415,135.7694679804065,12499.5,"Kyoto Shiyakusho Mae Sta., European",European
158,Tendan Katsura Gojo Ten,3.12,https://tabelog.com/en/kyoto/A2601/A260401/26001443/,34.984262637861924,135.69456388019864,5499.5,"Kami Katsura Sta., Yakiniku (BBQ Beef)",Japanese
159,Niomon Mui,3.66,https://tabelog.com/en/kyoto/A2601/A260301/26036035/,35.011864637869444,135.77318388042235,17499.5,"Sanjo Keihan Sta., Japanese Cuisine",Japanese
160,Sumibi Kushiyaki Nabariya,3.15,https://tabelog.com/en/kyoto/A2601/A260302/26031516/,35.02870569941513,135.7732688405599,4499.5,"Demachiyanagi Sta., Wild game dishes, Izakaya (Tavern), Meat dishes",Japanese
161,Takasegawa Maki,3.40,https://tabelog.com/en/kyoto/A2601/A260201/26032291/,35.00215863787453,135.76986148032665,8999.5,"Kyoto Kawaramachi Sta., Japanese Cuisine, Seafood, Kaisen-don (Seafood bowl)",Japanese
162,TRATTORIA ACCA,3.32,https://tabelog.com/en/kyoto/A2601/A260401/26030620/,35.00033133786307,135.730183980336,4499.5,"Saiin Sta., Italian, Cafe, Izakaya (Tavern)",Italian
163,Nishiki Yamachi Nikushin,3.32,https://tabelog.com/en/kyoto/A2601/A260201/26035568/,35.00328903093149,135.77033517292114,4499.5,"Gion Shijo Sta., Yakiniku (BBQ Beef), Steak, Izakaya (Tavern)",Japanese
164,Tenka no Yakiniku Daishogun Shijoomiya Ten,3.30,https://tabelog.com/en/kyoto/A2601/A260203/26002935/,35.00325534403891,135.74988770596548,3499.5,"Omiya Sta., Yakiniku (BBQ Beef), Korean, Buffet style",Korean
165,Shunsai Dining eーtoko Ya,3.10,https://tabelog.com/en/kyoto/A2601/A260201/26026731/,35.00743996600584,135.76977252853206,3499.5,"Sanjo Sta., Izakaya (Tavern), Vegetable dishes, Creative",Japanese
166,Tenshin Ranman Kawaramachi Ten,3.40,https://tabelog.com/en/kyoto/A2601/A260201/26038085/,35.00381758780222,135.7704665265654,3499.5,"Gion Shijo Sta., Hot Pot, Japanese Cuisine, Izakaya (Tavern)",Japanese
167,Emba Kyoto Chophouse,3.12,https://tabelog.com/en/kyoto/A2601/A260301/26041311/,34.99118093788338,135.77572228021165,17499.5,"Shichijo Sta., Steak",Mixed
168,Kanga An,3.58,https://tabelog.com/en/kyoto/A2601/A260503/26000619/,35.03796684728964,135.76225452516596,8999.5,"Kuramaguchi Sta., Japanese Cuisine, Medicinal",Japanese
169,KAENZAN,3.02,https://tabelog.com/en/kyoto/A2601/A260201/26041407/,35.00320279225232,135.77036161924045,3499.5,"Gion Shijo Sta., Kushiyaki, Izakaya (Tavern)",Japanese
170,Washoku Uoman Miyakohoteru Kyoto Hachijo Ten,3.33,https://tabelog.com/en/kyoto/A2601/A260101/26033908/,34.98379803788177,135.75592538015096,4499.5,"Kyoto Sta., Japanese Cuisine, Tofu dishes, Hot Pot",Japanese
171,Kamo Ryori Kamo Pato Kyoto,3.12,https://tabelog.com/en/kyoto/A2601/A260101/26040857/,34.986715899362096,135.7553713260861,8999.5,"Kyoto Sta., Chicken dishes, Shabu shabu (Japanese hotpot), Hot Pot",Japanese
172,hakonosushi iroakari,3.54,https://tabelog.com/en/kyoto/A2601/A260301/26041771/,35.00558194082836,135.77603681605274,4499.5,"Gion Shijo Sta., Sushi, Seafood",Japanese
173,Kyoto Sakaba Akamaru,3.25,https://tabelog.com/en/kyoto/A2601/A260201/26021711/,35.00234233786944,135.75424378033946,3499.5,"Omiya Sta., Izakaya (Tavern), Seafood, Japanese Cuisine",Japanese
174,Tokusen Wagyu Yakiniku to Shabushabu Issunboushi Emion Kyoto Ten,3.22,https://tabelog.com/en/kyoto/A2601/A260203/26034967/,34.9894737378738,135.74227298021785,6999.5,"Umekoji Kyotonishi Sta., Yakiniku (BBQ Beef), Shabu shabu (Japanese hotpot), Izakaya (Tavern)",Japanese
175,Saganoya,3.13,https://tabelog.com/en/kyoto/A2601/A260403/26010803/,35.01817333783618,135.68136538055046,2499.5,"Saga Arashiyama Sta., Cafeteria",Cafe
176,Tozanbo Tamanohikari,3.27,https://tabelog.com/en/kyoto/A2601/A260201/26033811/,35.00506829984569,135.77118140960934,8999.5,"Gion Shijo Sta., Japanese Cuisine, Shabu shabu (Japanese hotpot)",Japanese
177,Gion Ichirinka,3.23,https://tabelog.com/en/kyoto/A2601/A260301/26039016/,35.00532203787446,135.7759136803544,5499.5,"Gion Shijo Sta., Chinese, Wine bar, Dim sum",Chinese
178,mane,3.59,https://tabelog.com/en/kyoto/A2601/A260202/26041109/,35.01355873786616,135.7662972804443,17499.5,"Kyoto Shiyakusho Mae Sta., Italian",Italian
179,Kyoto Yakiniku Nandaimon Shijo Teramachi Ten,3.12,https://tabelog.com/en/kyoto/A2601/A260201/26030403/,35.0045691124011,135.76693511858022,5499.5,"Kyoto Kawaramachi Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Steak",Japanese
180,Kyo Yakiniku Shin Sentochoten,3.42,https://tabelog.com/en/kyoto/A2601/A260301/26033378/,35.00551158511932,135.77114444782492,8999.5,"Gion Shijo Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Korean",Korean
181,Teppan to Ate Fufu Shijo Karasuma Ten,3.12,https://tabelog.com/en/kyoto/A2601/A260201/26041637/,35.00506672214001,135.76036203045254,3499.5,"Karasuma Sta., Izakaya (Tavern), Dumplings, Chinese",Chinese
182,Yakiniku Yuen,3.03,https://tabelog.com/en/kyoto/A2601/A260301/26019053/,35.004335149939806,135.7771931663114,5499.5,"Gion Shijo Sta., Yakiniku (BBQ Beef), Korean, Izakaya (Tavern)",Korean
183,Pontocho Shisui,3.01,https://tabelog.com/en/kyoto/A2601/A260201/26039602/,35.005590637872764,135.77113918036045,3499.5,"Gion Shijo Sta., Izakaya (Tavern), Japanese Cuisine, Hot Pot",Japanese
184,Kyoto Mojio Karasuma Ten,3.05,https://tabelog.com/en/kyoto/A2601/A260201/26041037/,35.00262522695808,135.7625474340775,2499.5,"Karasuma Sta., Monjyayaki, Izakaya (Tavern)",Japanese
185,Katsugyo Izakaya Marufuku,3.31,https://tabelog.com/en/kyoto/A2601/A260201/26037032/,35.00412723787356,135.77072188034592,8999.5,"Gion Shijo Sta., Izakaya (Tavern), Seafood, Fugu (Pufferfish)",Japanese
186,SCALAE,3.65,https://tabelog.com/en/kyoto/A2601/A260101/26031801/,34.98654773788176,135.7613909801749,8999.5,"Kyoto Sta., Italian, Buffet style, Wine bar",Italian
187,Ikkakuju Karasuma Ten,3.30,https://tabelog.com/en/kyoto/A2601/A260201/26018057/,35.00248201851957,135.76150233253284,3499.5,"Shijo Sta., Izakaya (Tavern), Teppanyaki, Okonomiyaki (Japanese savory pancake)",Japanese
188,yakiniku horomo mmi yamoto,3.01,https://tabelog.com/en/kyoto/A2601/A260401/26041933/,35.00338305335041,135.73084733694174,5499.5,"Saiin Sta., Yakiniku (BBQ Beef), Izakaya (Tavern), Horumon (BBQ Offel)",Japanese
189,Gokyo Nishijin Honten,3.09,https://tabelog.com/en/kyoto/A2601/A260503/26022937/,35.03818563784581,135.75149088070344,3499.5,"Kuramaguchi Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Izakaya (Tavern)",Japanese
190,Kyokushi Katsu Todoroki,3.12,https://tabelog.com/en/kyoto/A2601/A260301/26038720/,35.004569837778305,135.77666181074605,4499.5,"Gion Shijo Sta., Kushi-age (Deep-fried skewers), Izakaya (Tavern)",Japanese
191,Kyokaiseki Minokichi Hankyu Shijo Kawaramachi Ten,3.12,https://tabelog.com/en/kyoto/A2601/A260201/26002738/,35.003506773508434,135.76965327508276,6999.5,"Kyoto Kawaramachi Sta., Japanese Cuisine, Unagi (Eel), Seafood",Japanese
192,Tori See Takoyakushi Ten,3.37,https://tabelog.com/en/kyoto/A2601/A260202/26026212/,35.006056079789424,135.76145133887815,3499.5,"Karasuma Sta., Yakitori (Grilled chicken skewers), Izakaya (Tavern), Chicken dishes",Japanese
193,Sazanka Tei Hon Ten,3.05,https://tabelog.com/en/kyoto/A2601/A260202/26004084/,35.0078049971603,135.770681243803,2499.5,"Sanjo Sta., Izakaya (Tavern), Yakitori (Grilled chicken skewers), Sushi",Japanese
194,Kyoto Dining Masayoshi,3.44,https://tabelog.com/en/kyoto/A2601/A260201/26027397/,35.008480131157896,135.76969415381666,5499.5,"Sanjo Sta., Steak, Japanese Cuisine, Sukiyaki",Japanese
195,Kyo no Shiki Irodori,3.11,https://tabelog.com/en/kyoto/A2601/A260101/26002874/,34.98759162068788,135.75886462606402,5499.5,"Kyoto Sta., Izakaya (Tavern), Seafood, Japanese Cuisine",Japanese
196,Kyogamo to Sake Kamokura,3.23,https://tabelog.com/en/kyoto/A2601/A260201/26041348/,35.003189340564695,135.77066213816133,4499.5,"Gion Shijo Sta., Izakaya (Tavern), Sukiyaki, Shabu shabu (Japanese hotpot)",Japanese
197,Kagayaki Tei,3.40,https://tabelog.com/en/kyoto/A2601/A260301/26000743/,35.00349073787029,135.75913778034766,3499.5,"Shijo Sta., Izakaya (Tavern), Japanese Cuisine",Japanese
198,Kanzan,3.65,https://tabelog.com/en/kyoto/A2601/A260201/26028193/,34.99999064222352,135.7628701114242,17499.5,"Shijo Sta., Japanese Cuisine, Kamameshi",Japanese
199,Private rooms Kukan Sumibi Yakitori Takara Ya Hachijo Guchi Ten,3.09,https://tabelog.com/en/kyoto/A2601/A260101/26006664/,34.98176913788465,135.76094928012694,3499.5,"Kujo Sta., Izakaya (Tavern), Yakitori (Grilled chicken skewers), Hot Pot",Japanese
200,YAMAMURA GYUUBEI Shijoomiya Ten,3.24,https://tabelog.com/en/kyoto/A2601/A260203/26029439/,35.005060969292096,135.74903186057574,4499.5,"Omiya Sta., Izakaya (Tavern), Italian, Yakiniku (BBQ Beef)",Italian
201,Shogetsu Kawaramachi Ten,3.19,https://tabelog.com/en/kyoto/A2601/A260201/26004071/,35.006766968069655,135.76895012782177,2499.5,"Kyoto Kawaramachi Sta., Okonomiyaki (Japanese savory pancake), Teppanyaki, Izakaya (Tavern)",Japanese
202,Izakaya Manpukuya Kyoto Kawaramachi Ten,3.22,https://tabelog.com/en/kyoto/A2601/A260202/26040783/,35.009103962864,135.7702404686118,3499.5,"Sanjo Sta., Izakaya (Tavern), Yakitori (Grilled chicken skewers), Hot Pot",Japanese
203,Kashiwa,3.32,https://tabelog.com/en/kyoto/A2601/A260401/26016011/,35.0028093788176,135.73036434200912,5499.5,"Saiin Sta., Yakitori (Grilled chicken skewers), Hot Pot, Izakaya (Tavern)",Japanese
204,Yakiniku Aji Doraku,3.19,https://tabelog.com/en/kyoto/A2609/A260902/26008298/,35.46976263745827,135.39529988531245,3499.5,"Higashi Maizuru Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Izakaya (Tavern)",Japanese
205,Touen Tei Honten,3.27,https://tabelog.com/en/kyoto/A2601/A260201/26000078/,35.00182332722222,135.7687809250405,3499.5,"Kyoto Kawaramachi Sta., Chinese, Dim sum",Chinese
206,Yamadaruma,3.07,https://tabelog.com/en/kyoto/A2601/A260202/26004367/,35.00734064699137,135.76044247463156,3499.5,"Karasuma Oike Sta., Izakaya (Tavern), Seafood, Nihonshu (Japanese sake)",Japanese
207,Italian Sakaba COVO,3.16,https://tabelog.com/en/kyoto/A2601/A260202/26038233/,35.009398362729314,135.7694910728499,4499.5,"Kyoto Shiyakusho Mae Sta., Italian, Pasta, Meat dishes",Italian
208,Ittetsu Grazie,3.36,https://tabelog.com/en/kyoto/A2601/A260201/26024556/,35.00469113787059,135.7625039803574,4499.5,"Karasuma Sta., Yakiniku (BBQ Beef), Baru (Spanish style bar), Izakaya (Tavern)",Spanish
209,Tempura TOHZAN,3.32,https://tabelog.com/en/kyoto/A2601/A260202/26031396/,35.01029770578749,135.76919383390594,5499.5,"Kyoto Shiyakusho Mae Sta., Tempura, Ten-don (Tempura bowl), Japanese Cuisine",Japanese
210,Kyo French to Teppanyaki En-EN-,3.01,https://tabelog.com/en/kyoto/A2601/A260601/26042000/,34.93241927721492,135.76393646730568,12499.5,"Fushimi Momoyama Sta., Teppanyaki, French",French
211,Kyoto Yakiniku enen Shijo Kawaramachi Ten,3.36,https://tabelog.com/en/kyoto/A2601/A260201/26036854/,35.002711437873074,135.76642028033467,4499.5,"Kyoto Kawaramachi Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel)",Japanese
212,Yakiniku Nishiki Henkotsu,3.37,https://tabelog.com/en/kyoto/A2601/A260201/26006117/,35.005290390436784,135.76500552340173,4499.5,"Kyoto Kawaramachi Sta., Yakiniku (BBQ Beef), Izakaya (Tavern), Motsu Nabe (Offel Hot Pot)",Japanese
213,Shokudo Mankichi,3.16,https://tabelog.com/en/kyoto/A2601/A260101/26040632/,34.98200503091797,135.76086305064516,6999.5,"Kujo Sta., Sushi, Japanese Cuisine, Seafood",Japanese
214,tonkatsu taku Kyoto gojyou ten,3.13,https://tabelog.com/en/kyoto/A2601/A260203/26041838/,34.9983246378673,135.7394649803092,2499.5,"Tambaguchi Sta., Tonkatsu (Pork cutlet)",Japanese
215,Gohan to Osake Jinsuke,3.02,https://tabelog.com/en/kyoto/A2601/A260202/26040572/,35.00848503786647,135.75715478039947,6999.5,"Karasuma Oike Sta., Izakaya (Tavern)",Japanese
216,Imoto Shokai,3.10,https://tabelog.com/en/kyoto/A2601/A260401/26037495/,35.004103237860896,135.7309015803736,3499.5,"Saiin Sta., Izakaya (Tavern), Japanese Cuisine, Nihonshu (Japanese sake)",Japanese
217,Kyoto Gyuu Kaiseki Inayoshi,3.46,https://tabelog.com/en/kyoto/A2601/A260202/26016564/,35.00618262596865,135.77123107640116,12499.5,"Gion Shijo Sta., Beef dishes, Sukiyaki, French",French
218,SOI GAENG,3.37,https://tabelog.com/en/kyoto/A2601/A260201/26039406/,34.99865879645896,135.76036399198887,3499.5,"Gojo Sta., Thai, Curry, Asian Cuisine, Ethnic Cuisine",Thai
219,Cafe Restaurant Lavender,3.13,https://tabelog.com/en/kyoto/A2601/A260601/26031960/,34.961323476928364,135.76789258572614,2499.5,"Ryukokudai Mae Fukakusa Sta., Buffet style, Cafe, Sweets",Cafe
220,Kenzo Estate Winery Gion Ten,3.40,https://tabelog.com/en/kyoto/A2601/A260301/26026031/,35.0041890032615,135.77426202758213,8999.5,"Gion Shijo Sta., Wine bar, French, Creative",French
221,Ginnan,3.08,https://tabelog.com/en/kyoto/A2601/A260101/26004002/,34.98938753905485,135.75882732425237,4499.5,"Kyoto Sta., Izakaya (Tavern), Tofu dishes, Creative",Japanese
222,Yakiniku An Kizashi Kyoto Ekimae Ten,3.13,https://tabelog.com/en/kyoto/A2601/A260101/26029974/,34.98942413787828,135.75622218020757,8999.5,"Kyoto Sta., Yakiniku (BBQ Beef), Izakaya (Tavern), Korean",Korean
223,Zuien Tei Hoterumontorekyoto,3.24,https://tabelog.com/en/kyoto/A2601/A260203/26004700/,35.00783083786757,135.75928058039136,12499.5,"Karasuma Oike Sta., Japanese Cuisine, Seafood",Japanese
224,Kyoya Kiyomizu Kiyamachi,3.43,https://tabelog.com/en/kyoto/A2601/A260201/26023213/,35.004566387850886,135.7699657003495,4499.5,"Kyoto Kawaramachi Sta., Izakaya (Tavern), Japanese Cuisine, Shabu shabu (Japanese hotpot)",Japanese
225,Oumi Yakiniku Horumon Sudaku Kyotohonten,3.08,https://tabelog.com/en/kyoto/A2601/A260401/26035618/,35.00374073786127,135.73134238036965,3499.5,"Saiin Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Ramen",Japanese
226,Pontocho Yakiniku Kiraku,3.49,https://tabelog.com/en/kyoto/A2601/A260301/26041041/,35.00717085465242,135.77129130367723,8999.5,"Sanjo Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Japanese Cuisine",Japanese
227,Ushi no Hone Hon Ten,3.45,https://tabelog.com/en/kyoto/A2601/A260201/26001079/,35.00744971026501,135.77109380724022,8999.5,"Sanjo Sta., Izakaya (Tavern), Japanese Cuisine",Japanese
